image_id,image_path,label,class,source,magnification,width,height,channels,split,md5_hash
histo_01997,histopathology/images/histo_01997.png,1,invasive_ductal_carcinoma,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,train,651011750d7ec23a54b8ee429514e360
histo_01998,histopathology/images/histo_01998.png,1,invasive_ductal_carcinoma,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,train,688e0957f389a3aa8f86f45b2e61c767
histo_01999,histopathology/images/histo_01999.png,1,invasive_ductal_carcinoma,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,train,9bd3f094789c18b8d88bd5d47a22d762
histo_02000,histopathology/images/histo_02000.png,0,non_idc_or_benign,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,train,2ea85703f579652b30f42a27c8b3ace4
histo_02001,histopathology/images/histo_02001.png,0,non_idc_or_benign,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,test,f989e645ee716e4c18e3f9e255005f9b
histo_02002,histopathology/images/histo_02002.png,0,non_idc_or_benign,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,train,f85d9fea406e00cdccbd7b772830fe72
histo_02003,histopathology/images/histo_02003.png,0,non_idc_or_benign,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,train,c23c1e6cb5cda04a2f67480d68f6978e
histo_02004,histopathology/images/histo_02004.png,1,invasive_ductal_carcinoma,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,train,bd21115624adeac6f4e3b2bbd17f88f6
histo_02005,histopathology/images/histo_02005.png,0,non_idc_or_benign,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,train,3c76254bfd7610a061e6c5ae19704cdd
histo_02006,histopathology/images/histo_02006.png,1,invasive_ductal_carcinoma,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,val,80fa07ee4adbe7459af59da3e329e4b6
histo_02007,histopathology/images/histo_02007.png,0,non_idc_or_benign,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,train,39c8c477261d3765ac471be2b959ed3d
histo_02008,histopathology/images/histo_02008.png,0,non_idc_or_benign,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,train,9317193a31d8da0e4f1c9487f05397ee
histo_02009,histopathology/images/histo_02009.png,1,invasive_ductal_carcinoma,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,train,4f9bd72358f2546eccaf22b738239031
histo_02010,histopathology/images/histo_02010.png,0,non_idc_or_benign,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,train,358bbc3401196630a2ca835041a497f7
histo_02011,histopathology/images/histo_02011.png,1,invasive_ductal_carcinoma,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,val,fbe2caa3c6dd145d306bbc7b23d33582
histo_02012,histopathology/images/histo_02012.png,1,invasive_ductal_carcinoma,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,train,1301e86f1dd0dab1c0a11016e369415b
histo_02013,histopathology/images/histo_02013.png,0,non_idc_or_benign,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,train,affe4b1f697225d9ec377d8abdcbfb8a
histo_02014,histopathology/images/histo_02014.png,1,invasive_ductal_carcinoma,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,train,e83371e836ab61eadb43c2bc35f5b035
histo_02015,histopathology/images/histo_02015.png,1,invasive_ductal_carcinoma,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,train,cbf38d92c9f9cc778d73649586fa7c4b
histo_02016,histopathology/images/histo_02016.png,1,invasive_ductal_carcinoma,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,train,b8bdbbcbbad0c90dc021a1f352cfd776
histo_02017,histopathology/images/histo_02017.png,0,non_idc_or_benign,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,train,15b03563a9370a1eee747a70c5247395
histo_02018,histopathology/images/histo_02018.png,0,non_idc_or_benign,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,train,64f079e2b8d4b871dc7b124be6ffe57b
histo_02019,histopathology/images/histo_02019.png,0,non_idc_or_benign,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,train,97c452a72f59aea4e96c92b8ca053487
histo_02020,histopathology/images/histo_02020.png,0,non_idc_or_benign,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,train,5638d18514ba80e41812d5bdb01f7fe7
histo_02021,histopathology/images/histo_02021.png,0,non_idc_or_benign,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,train,dda842a3532bd463dd0893ad3d30feaa
histo_02022,histopathology/images/histo_02022.png,0,non_idc_or_benign,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,train,065ac49575421b4ee6e0738de412f61b
histo_02023,histopathology/images/histo_02023.png,0,non_idc_or_benign,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,train,57519e19fc07e862018cb3cea5b17c69
histo_02024,histopathology/images/histo_02024.png,0,non_idc_or_benign,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,train,ed56f9413a5cc5e588e88ee56147aaf2
histo_02025,histopathology/images/histo_02025.png,0,non_idc_or_benign,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,val,27dafda86410ac6ea3816c59fdbced23
histo_02026,histopathology/images/histo_02026.png,0,non_idc_or_benign,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,train,517a0ccb1f7950134ebeabdcd95aaaa2
histo_02027,histopathology/images/histo_02027.png,0,non_idc_or_benign,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,train,646924c54ebe7651d0ca735df9fa6490
histo_02028,histopathology/images/histo_02028.png,1,invasive_ductal_carcinoma,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,test,b061a939ec26ea3f40e743eb7eba36d2
histo_02029,histopathology/images/histo_02029.png,0,non_idc_or_benign,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,train,e086472de974a5f24a302ae9ffab788e
histo_02030,histopathology/images/histo_02030.png,0,non_idc_or_benign,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,train,20abc757017600959a23d3fb4f1030ae
histo_02031,histopathology/images/histo_02031.png,1,invasive_ductal_carcinoma,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,test,fa22d3130c71365434141cba5ffc245e
histo_02032,histopathology/images/histo_02032.png,1,invasive_ductal_carcinoma,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,train,b2e9d14cc13cd12c9195e5a4a65f86e8
histo_02033,histopathology/images/histo_02033.png,1,invasive_ductal_carcinoma,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,test,8cbcede8a106a948aa6dcc38a5d7b8d5
histo_02034,histopathology/images/histo_02034.png,0,non_idc_or_benign,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,train,0a47ace0062cdc921e438f4e2be1bc14
histo_02035,histopathology/images/histo_02035.png,0,non_idc_or_benign,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,train,e27b5766ec035aae9a615a3b3daff3fc
histo_02036,histopathology/images/histo_02036.png,0,non_idc_or_benign,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,train,9b4f6785422df7ef0cecf998f8baebd6
histo_02037,histopathology/images/histo_02037.png,1,invasive_ductal_carcinoma,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,train,76db545e853afeeb1bb08ed30c3d1d11
histo_02038,histopathology/images/histo_02038.png,0,non_idc_or_benign,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,train,4a972d6dda7b5cca678f30a00169ba08
histo_02039,histopathology/images/histo_02039.png,0,non_idc_or_benign,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,train,249ccd2aece2080ce5768c9139cd95e5
histo_02040,histopathology/images/histo_02040.png,0,non_idc_or_benign,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,train,9fbf09693c7e97c5bc6926e99e218f67
histo_02041,histopathology/images/histo_02041.png,0,non_idc_or_benign,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,train,a29b86aa26fe98bb37991dd886958150
histo_02042,histopathology/images/histo_02042.png,0,non_idc_or_benign,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,train,326a961d26bc763ee103764c4b11b42e
histo_02043,histopathology/images/histo_02043.png,1,invasive_ductal_carcinoma,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,train,164edc1d52be35f35cd43eed930d0c80
histo_02044,histopathology/images/histo_02044.png,1,invasive_ductal_carcinoma,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,train,711d03e849b8f74dd31abec737cdf9d7
histo_02045,histopathology/images/histo_02045.png,1,invasive_ductal_carcinoma,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,train,1e317752d46b2cfde0ea727482be4152
histo_02046,histopathology/images/histo_02046.png,0,non_idc_or_benign,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,train,91d211418af8c8052e50138073c28f20
histo_02047,histopathology/images/histo_02047.png,0,non_idc_or_benign,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,train,39a9fb8826997ea3bd2926032db3d882
histo_02048,histopathology/images/histo_02048.png,0,non_idc_or_benign,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,train,cd5bf1a0f03f7bd11ee1063cd8923649
histo_02049,histopathology/images/histo_02049.png,1,invasive_ductal_carcinoma,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,val,aba1fabc6f9a10eefdb4df3b0c581429
histo_02050,histopathology/images/histo_02050.png,0,non_idc_or_benign,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,train,c78f99d095ae31abe94deaa8497c7123
histo_02051,histopathology/images/histo_02051.png,0,non_idc_or_benign,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,train,200a8481754e6f7c387c5aeced56f64c
histo_02052,histopathology/images/histo_02052.png,1,invasive_ductal_carcinoma,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,test,e90d1ae122d3c123e1f308cb54fd4186
histo_02053,histopathology/images/histo_02053.png,0,non_idc_or_benign,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,train,93a10e360c474b3205fd4ef576080764
histo_02054,histopathology/images/histo_02054.png,0,non_idc_or_benign,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,train,b1a741ceb0b1f242252456791083fc0b
histo_02055,histopathology/images/histo_02055.png,0,non_idc_or_benign,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,test,a8708ae3a53c6c6772c9dfa30b53f589
histo_02056,histopathology/images/histo_02056.png,0,non_idc_or_benign,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,train,8553581d949315012f0b36a962e8ddc8
histo_02057,histopathology/images/histo_02057.png,0,non_idc_or_benign,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,train,87f8bbe2fe2fdf9a1ec09465290a37cc
histo_02058,histopathology/images/histo_02058.png,0,non_idc_or_benign,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,train,c92fa5b208768a55fadf28dc2c8bf012
histo_02059,histopathology/images/histo_02059.png,1,invasive_ductal_carcinoma,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,val,e176725e5eaf1fa7f1c588c4be7575ed
histo_02060,histopathology/images/histo_02060.png,0,non_idc_or_benign,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,test,8c9e195c0aee209c3d80f6428dca082c
histo_02061,histopathology/images/histo_02061.png,0,non_idc_or_benign,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,train,4b78d46be201a0765ecc2c2343eb271e
histo_02062,histopathology/images/histo_02062.png,1,invasive_ductal_carcinoma,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,train,bba0c20943a3b11498044c98ac60617c
histo_02063,histopathology/images/histo_02063.png,1,invasive_ductal_carcinoma,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,val,aedc5122913226b4294a621624f1ee57
histo_02064,histopathology/images/histo_02064.png,0,non_idc_or_benign,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,val,6046b91e0bb3e5fddff348b2d5604213
histo_02065,histopathology/images/histo_02065.png,0,non_idc_or_benign,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,train,e69e1c4bd27353a87b161858a29df8e4
histo_02066,histopathology/images/histo_02066.png,1,invasive_ductal_carcinoma,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,train,47fc74cd545b3e8a47c986ed0dabeb0c
histo_02067,histopathology/images/histo_02067.png,0,non_idc_or_benign,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,val,a6a562f0708838dc1262d173567b684a
histo_02068,histopathology/images/histo_02068.png,0,non_idc_or_benign,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,train,28437eb50a12a646bcbc0af816cf9195
histo_02069,histopathology/images/histo_02069.png,1,invasive_ductal_carcinoma,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,train,bab41690b2a9fae5fa1d969690d73b69
histo_02070,histopathology/images/histo_02070.png,0,non_idc_or_benign,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,train,300cef6f2799b3a0c664e9304d25f8b8
histo_02071,histopathology/images/histo_02071.png,0,non_idc_or_benign,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,test,be0cbd493b04ba48763e53de4dde6161
histo_02072,histopathology/images/histo_02072.png,1,invasive_ductal_carcinoma,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,val,50ec5dbb16f225fd1d6e2f4f933e84cf
histo_02073,histopathology/images/histo_02073.png,0,non_idc_or_benign,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,train,1d544371bd48487757f0467b7954ef14
histo_02074,histopathology/images/histo_02074.png,1,invasive_ductal_carcinoma,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,train,d9fbc2b0f2b97d23bdc5251ef7e8919a
histo_02075,histopathology/images/histo_02075.png,0,non_idc_or_benign,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,train,a24fb5841b62790be5f8b539fbc1f165
histo_02076,histopathology/images/histo_02076.png,0,non_idc_or_benign,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,val,fe50dce1bf84f3be8de4e60e0214c98c
histo_02077,histopathology/images/histo_02077.png,0,non_idc_or_benign,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,train,36f749a47622c1abd5a4b7751a3d125e
histo_02078,histopathology/images/histo_02078.png,0,non_idc_or_benign,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,train,b3e869bb41a4daf1c1b2ca76a5588120
histo_02079,histopathology/images/histo_02079.png,0,non_idc_or_benign,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,train,74dc6faf5cad17fba00e4d1e9543e21b
histo_02080,histopathology/images/histo_02080.png,1,invasive_ductal_carcinoma,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,train,868d43d057b0d81eb1650aa716226c86
histo_02081,histopathology/images/histo_02081.png,1,invasive_ductal_carcinoma,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,train,9b24a62e59c513b8124f1c99d81ea476
histo_02082,histopathology/images/histo_02082.png,0,non_idc_or_benign,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,train,b552798f7a2648bb9379222f4de55d5c
histo_02083,histopathology/images/histo_02083.png,0,non_idc_or_benign,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,train,df87530723089493ca16e17191ebb88d
histo_02084,histopathology/images/histo_02084.png,0,non_idc_or_benign,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,train,5a7dccb4a5c0cb07c554414d89a2ff9e
histo_02085,histopathology/images/histo_02085.png,0,non_idc_or_benign,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,train,c995a72303d484cda663485985a9610c
histo_02086,histopathology/images/histo_02086.png,1,invasive_ductal_carcinoma,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,train,224e73108df8a0e90493773fc0a8252a
histo_02087,histopathology/images/histo_02087.png,1,invasive_ductal_carcinoma,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,test,b74fad7a2ea85a13930ac6b2e36356ae
histo_02088,histopathology/images/histo_02088.png,0,non_idc_or_benign,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,train,430ca4acd153dd93a4bbb18aaafffd74
histo_02089,histopathology/images/histo_02089.png,1,invasive_ductal_carcinoma,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,val,f54c4ca63779ae2d4f7042a1154ff492
histo_02090,histopathology/images/histo_02090.png,0,non_idc_or_benign,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,train,de97c928045bd929416ccc1b53c4c714
histo_02091,histopathology/images/histo_02091.png,1,invasive_ductal_carcinoma,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,train,fc223aca4e3f51e1a8479352a9413cad
histo_02092,histopathology/images/histo_02092.png,0,non_idc_or_benign,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,train,1844d8e5134bbf1bf83793d5c4e61998
histo_02093,histopathology/images/histo_02093.png,0,non_idc_or_benign,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,train,5902c3d1cf43f49a41850c5ee44bb988
histo_02094,histopathology/images/histo_02094.png,0,non_idc_or_benign,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,train,9ff80bfe834192a29bb08a8f5d434f7a
histo_02095,histopathology/images/histo_02095.png,0,non_idc_or_benign,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,train,137d69844eb7118d5b738464a679c7eb
histo_02096,histopathology/images/histo_02096.png,1,invasive_ductal_carcinoma,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,train,1c02677aef687628bc39f1b13196d16c
histo_02097,histopathology/images/histo_02097.png,0,non_idc_or_benign,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,test,bd66052a117000cc7662e18e0bbd1b53
histo_02098,histopathology/images/histo_02098.png,1,invasive_ductal_carcinoma,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,test,b7290122c71113209678fb8332e6d36f
histo_02099,histopathology/images/histo_02099.png,0,non_idc_or_benign,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,test,3bbcafb0113e61ccc65b0db0992440fb
histo_02100,histopathology/images/histo_02100.png,1,invasive_ductal_carcinoma,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,train,405c78b0afe24f8b867ce69b54042b5a
histo_02101,histopathology/images/histo_02101.png,0,non_idc_or_benign,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,test,e38a40d310eef8e28e9590211d3c18ce
histo_02102,histopathology/images/histo_02102.png,1,invasive_ductal_carcinoma,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,train,bbd0250cbd10fdab47627f67d3132e2b
histo_02103,histopathology/images/histo_02103.png,0,non_idc_or_benign,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,train,bf096523bc0abeab384e30a5360d3533
histo_02104,histopathology/images/histo_02104.png,0,non_idc_or_benign,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,train,ca5f8762defbe1e9f5c9b5dd105feb7d
histo_02105,histopathology/images/histo_02105.png,0,non_idc_or_benign,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,train,e4219a9982ce45e47938a89f18189fdf
histo_02106,histopathology/images/histo_02106.png,0,non_idc_or_benign,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,val,e08b4dc7a51695b8fa0e62da5713f466
histo_02107,histopathology/images/histo_02107.png,0,non_idc_or_benign,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,train,61ffddd0dcd90508634582746cce6488
histo_02108,histopathology/images/histo_02108.png,0,non_idc_or_benign,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,train,68b8c96f14e383ab6379a676c6f925a7
histo_02109,histopathology/images/histo_02109.png,1,invasive_ductal_carcinoma,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,train,96d5e7b985e73ec40572c7f8fcb62b05
histo_02110,histopathology/images/histo_02110.png,0,non_idc_or_benign,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,train,f7914bf928fb67d857c678f1cb004286
histo_02111,histopathology/images/histo_02111.png,1,invasive_ductal_carcinoma,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,test,fb15cf174ec69a767f1cc2abe7ad8f84
histo_02112,histopathology/images/histo_02112.png,0,non_idc_or_benign,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,val,7d95f9154632860d75ab91d3d7a0b8f9
histo_02113,histopathology/images/histo_02113.png,0,non_idc_or_benign,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,val,b25504821e3bdce96feca3d6d5486fec
histo_02114,histopathology/images/histo_02114.png,1,invasive_ductal_carcinoma,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,val,9411335e7c72bb5814c79518a020cf4b
histo_02115,histopathology/images/histo_02115.png,0,non_idc_or_benign,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,train,5bf9565f6aa883bb5373af88854495d9
histo_02116,histopathology/images/histo_02116.png,0,non_idc_or_benign,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,test,351c2bf755bcc579dae1e71b7599546e
histo_02117,histopathology/images/histo_02117.png,1,invasive_ductal_carcinoma,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,train,78dc0f56f8e0891a784da4928078e658
histo_02118,histopathology/images/histo_02118.png,1,invasive_ductal_carcinoma,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,train,ae9888b7984f6bf029ee903f3ff67fe0
histo_02119,histopathology/images/histo_02119.png,0,non_idc_or_benign,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,train,55fbe02c35be748b867ff34f1589055f
histo_02120,histopathology/images/histo_02120.png,1,invasive_ductal_carcinoma,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,train,6517af10f3dc0abefbd50bc101a401e0
histo_02121,histopathology/images/histo_02121.png,0,non_idc_or_benign,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,test,f2eeaf10928270bb077eca3b3c83080c
histo_02122,histopathology/images/histo_02122.png,0,non_idc_or_benign,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,train,a66db316583736b26fd16a6af456e88c
histo_02123,histopathology/images/histo_02123.png,0,non_idc_or_benign,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,val,ff9cd792ab5f56b1ab136ceae5fa3c38
histo_02124,histopathology/images/histo_02124.png,0,non_idc_or_benign,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,train,babba731360ef997253d271a3d5a8404
histo_02125,histopathology/images/histo_02125.png,0,non_idc_or_benign,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,train,621522491830de471827976b70ba79b9
histo_02126,histopathology/images/histo_02126.png,0,non_idc_or_benign,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,test,c01e74965b2e04b49422fdac653a19b5
histo_02127,histopathology/images/histo_02127.png,0,non_idc_or_benign,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,train,a506199529f956137d27d35bbfdb0e2e
histo_02128,histopathology/images/histo_02128.png,1,invasive_ductal_carcinoma,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,train,be2c3886774cdd748990f8182a3a7ef5
histo_02129,histopathology/images/histo_02129.png,0,non_idc_or_benign,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,train,cc06a1b48f4f7b01a9d309d13be101ee
histo_02130,histopathology/images/histo_02130.png,0,non_idc_or_benign,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,train,5b8c3c676409f70bd21fff9eeaa8edb8
histo_02131,histopathology/images/histo_02131.png,1,invasive_ductal_carcinoma,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,train,ff725d0801ed6e2edcaafc6d16eb6571
histo_02132,histopathology/images/histo_02132.png,0,non_idc_or_benign,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,train,28e79e028f83f8937f0db3e32e51bf3f
histo_02133,histopathology/images/histo_02133.png,0,non_idc_or_benign,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,train,779d03a4cbc09d4b8a95f8204714d28d
histo_02134,histopathology/images/histo_02134.png,0,non_idc_or_benign,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,train,c35cb5dd1767a85b0234eecf2c8c927d
histo_02135,histopathology/images/histo_02135.png,0,non_idc_or_benign,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,train,94a0525f172ab39655a6b09bb86e9525
histo_02136,histopathology/images/histo_02136.png,0,non_idc_or_benign,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,train,215aa7ed7c244361e06baa22a861f799
